flight_id,airline,source,destination,departure_time,arrival_time,duration,duration_minutes,route,departure_date,arrival_date,departure_hour,arrival_hour,is_overnight
6F004,IndiGo,BOM,CCU,2026-04-18 19:53:41.701,2026-04-18 23:33:41.701,03:40:00,220.0,BOM → CCU,2026-04-18,2026-04-18,19,23,False
AI027,Air India,BOM,MAA,2026-04-18 19:41:41.701,2026-04-18 23:23:41.701,03:42:00,222.0,BOM → MAA,2026-04-18,2026-04-18,19,23,False
AI238,Air India,CCU,MAA,2026-04-18 19:25:41.704,2026-04-19 00:07:41.704,04:42:00,282.0,CCU → MAA,2026-04-18,2026-04-19,19,0,True
SJ105,SpiceJet,BOM,HYD,2026-04-18 19:22:41.702,2026-04-18 22:48:41.702,03:26:00,206.0,BOM → HYD,2026-04-18,2026-04-18,19,22,False
UK088,UNKNOWN,MAA,BLR,2026-04-18 19:16:41.702,2026-04-18 23:36:41.702,04:20:00,260.0,MAA → BLR,2026-04-18,2026-04-18,19,23,False
6F035,IndiGo,CCU,HYD,2026-04-18 19:16:41.701,2026-04-18 23:40:41.701,04:24:00,264.0,CCU → HYD,2026-04-18,2026-04-18,19,23,False
AI133,Air India,DEL,CCU,2026-04-18 19:12:41.702,2026-04-18 21:32:41.702,02:20:00,140.0,DEL → CCU,2026-04-18,2026-04-18,19,21,False
AI001,Air India,DEL,HYD,2026-04-18 19:00:41.700,2026-04-18 22:03:41.700,03:03:00,183.0,DEL → HYD,2026-04-18,2026-04-18,19,22,False
SJ133,SpiceJet,BOM,CCU,2026-04-18 18:50:41.702,2026-04-18 21:29:41.702,02:39:00,159.0,BOM → CCU,2026-04-18,2026-04-18,18,21,False
SJ216,SpiceJet,BOM,CCU,2026-04-18 18:35:41.703,2026-04-18 21:31:41.703,02:56:00,176.0,BOM → CCU,2026-04-18,2026-04-18,18,21,False
SJ225,UNKNOWN,DEL,HYD,2026-04-18 18:16:41.704,2026-04-18 20:53:41.704,02:37:00,157.0,DEL → HYD,2026-04-18,2026-04-18,18,20,False
AI147,Air India,HYD,CCU,2026-04-18 18:14:41.703,2026-04-18 20:10:41.703,01:56:00,116.0,HYD → CCU,2026-04-18,2026-04-18,18,20,False
SJ054,SpiceJet,MAA,BLR,2026-04-18 18:13:41.701,2026-04-18 22:46:41.701,04:33:00,273.0,MAA → BLR,2026-04-18,2026-04-18,18,22,False
6F197,IndiGo,BOM,BLR,2026-04-18 17:59:41.703,2026-04-18 22:44:41.703,04:45:00,285.0,BOM → BLR,2026-04-18,2026-04-18,17,22,False
SJ066,SpiceJet,HYD,CCU,2026-04-18 17:47:41.701,2026-04-18 19:03:41.701,01:16:00,76.0,HYD → CCU,2026-04-18,2026-04-18,17,19,False
SJ183,SpiceJet,CCU,DEL,2026-04-18 17:44:41.703,2026-04-18 19:40:41.703,01:56:00,116.0,CCU → DEL,2026-04-18,2026-04-18,17,19,False
SJ151,SpiceJet,BOM,CCU,2026-04-18 17:44:41.702,2026-04-18 19:16:41.702,01:32:00,92.0,BOM → CCU,2026-04-18,2026-04-18,17,19,False
SJ071,SpiceJet,CCU,MAA,2026-04-18 17:43:41.701,2026-04-18 19:32:41.701,01:49:00,109.0,CCU → MAA,2026-04-18,2026-04-18,17,19,False
SJ102,SpiceJet,MAA,CCU,2026-04-18 17:26:41.702,2026-04-18 18:58:41.702,01:32:00,92.0,MAA → CCU,2026-04-18,2026-04-18,17,18,False
AI209,Air India,BLR,CCU,2026-04-18 17:25:41.703,2026-04-18 18:37:41.703,01:12:00,72.0,BLR → CCU,2026-04-18,2026-04-18,17,18,False
6F111,IndiGo,HYD,DEL,2026-04-18 17:09:41.702,2026-04-18 20:02:41.702,02:53:00,173.0,HYD → DEL,2026-04-18,2026-04-18,17,20,False
AI050,Air India,BLR,BOM,2026-04-18 17:07:41.701,2026-04-18 19:42:41.701,02:35:00,155.0,BLR → BOM,2026-04-18,2026-04-18,17,19,False
SJ189,SpiceJet,HYD,BLR,2026-04-18 17:05:41.703,2026-04-18 22:01:41.703,04:56:00,296.0,HYD → BLR,2026-04-18,2026-04-18,17,22,False
UK112,UNKNOWN,CCU,DEL,2026-04-18 17:05:41.702,2026-04-18 19:47:41.702,02:42:00,162.0,CCU → DEL,2026-04-18,2026-04-18,17,19,False
6F171,IndiGo,DEL,BLR,2026-04-18 17:03:41.703,2026-04-18 18:12:41.703,01:09:00,69.0,DEL → BLR,2026-04-18,2026-04-18,17,18,False
AI011,Air India,CCU,BOM,2026-04-18 16:58:41.701,2026-04-18 21:01:41.701,04:03:00,243.0,CCU → BOM,2026-04-18,2026-04-18,16,21,False
6F027,IndiGo,BLR,DEL,2026-04-18 16:52:41.701,2026-04-18 18:21:41.701,01:29:00,89.0,BLR → DEL,2026-04-18,2026-04-18,16,18,False
UK082,Vistara,DEL,BOM,2026-04-18 16:50:41.702,2026-04-18 21:21:41.702,04:31:00,271.0,DEL → BOM,2026-04-18,2026-04-18,16,21,False
UK138,Vistara,DEL,BLR,2026-04-18 16:47:41.703,2026-04-18 19:36:41.703,02:49:00,169.0,DEL → BLR,2026-04-18,2026-04-18,16,19,False
UK198,Vistara,DEL,BLR,2026-04-18 16:43:41.703,2026-04-18 18:18:41.703,01:35:00,95.0,DEL → BLR,2026-04-18,2026-04-18,16,18,False
6F039,IndiGo,MAA,CCU,2026-04-18 16:43:41.701,2026-04-18 21:01:41.701,04:18:00,258.0,MAA → CCU,2026-04-18,2026-04-18,16,21,False
6F157,IndiGo,MAA,CCU,2026-04-18 16:37:41.703,2026-04-18 18:04:41.703,01:27:00,87.0,MAA → CCU,2026-04-18,2026-04-18,16,18,False
SJ024,SpiceJet,DEL,MAA,2026-04-18 16:29:41.701,2026-04-18 20:21:41.701,03:52:00,232.0,DEL → MAA,2026-04-18,2026-04-18,16,20,False
6F167,IndiGo,BLR,BOM,2026-04-18 16:26:41.703,2026-04-18 17:50:41.703,01:24:00,84.0,BLR → BOM,2026-04-18,2026-04-18,16,17,False
AI197,Air India,BOM,CCU,2026-04-18 16:25:41.703,2026-04-18 20:00:41.703,03:35:00,215.0,BOM → CCU,2026-04-18,2026-04-18,16,20,False
SJ211,SpiceJet,MAA,BOM,2026-04-18 16:22:41.703,2026-04-18 18:34:41.703,02:12:00,132.0,MAA → BOM,2026-04-18,2026-04-18,16,18,False
6F055,IndiGo,DEL,CCU,2026-04-18 16:21:41.701,2026-04-18 18:49:41.701,02:28:00,148.0,DEL → CCU,2026-04-18,2026-04-18,16,18,False
AI253,Air India,BLR,BOM,2026-04-18 16:13:41.704,2026-04-18 19:51:41.704,03:38:00,218.0,BLR → BOM,2026-04-18,2026-04-18,16,19,False
UK060,Vistara,BLR,CCU,2026-04-18 16:09:41.701,2026-04-18 19:42:41.701,03:33:00,213.0,BLR → CCU,2026-04-18,2026-04-18,16,19,False
6F257,UNKNOWN,MAA,CCU,2026-04-18 16:04:41.704,2026-04-18 19:55:41.704,03:51:00,231.0,MAA → CCU,2026-04-18,2026-04-18,16,19,False
SJ135,SpiceJet,MAA,CCU,2026-04-18 16:03:41.702,2026-04-18 19:48:41.702,03:45:00,225.0,MAA → CCU,2026-04-18,2026-04-18,16,19,False
AI247,Air India,BOM,CCU,2026-04-18 15:58:41.704,2026-04-18 19:02:41.704,03:04:00,184.0,BOM → CCU,2026-04-18,2026-04-18,15,19,False
UK127,Vistara,BOM,HYD,2026-04-18 15:56:41.702,2026-04-18 20:00:41.702,04:04:00,244.0,BOM → HYD,2026-04-18,2026-04-18,15,20,False
AI109,Air India,BLR,BOM,2026-04-18 15:53:41.702,2026-04-18 20:14:41.702,04:21:00,261.0,BLR → BOM,2026-04-18,2026-04-18,15,20,False
AI057,Air India,BOM,CCU,2026-04-18 15:53:41.701,2026-04-18 19:22:41.701,03:29:00,209.0,BOM → CCU,2026-04-18,2026-04-18,15,19,False
6F103,IndiGo,CCU,MAA,2026-04-18 15:37:41.702,2026-04-18 18:32:41.702,02:55:00,175.0,CCU → MAA,2026-04-18,2026-04-18,15,18,False
SJ144,SpiceJet,BLR,BOM,2026-04-18 15:35:41.702,2026-04-18 19:12:41.702,03:37:00,217.0,BLR → BOM,2026-04-18,2026-04-18,15,19,False
6F076,IndiGo,CCU,HYD,2026-04-18 15:35:41.702,2026-04-18 16:20:41.702,00:45:00,45.0,CCU → HYD,2026-04-18,2026-04-18,15,16,False
6F240,IndiGo,DEL,HYD,2026-04-18 15:31:41.704,2026-04-18 19:56:41.704,04:25:00,265.0,DEL → HYD,2026-04-18,2026-04-18,15,19,False
UK057,Vistara,CCU,DEL,2026-04-18 15:25:41.701,2026-04-18 20:04:41.701,04:39:00,279.0,CCU → DEL,2026-04-18,2026-04-18,15,20,False
AI201,Air India,BLR,CCU,2026-04-18 15:19:41.703,2026-04-18 16:40:41.703,01:21:00,81.0,BLR → CCU,2026-04-18,2026-04-18,15,16,False
SJ242,SpiceJet,BLR,HYD,2026-04-18 14:55:41.704,2026-04-18 17:42:41.704,02:47:00,167.0,BLR → HYD,2026-04-18,2026-04-18,14,17,False
6F037,IndiGo,BOM,MAA,2026-04-18 14:51:41.701,2026-04-18 17:23:41.701,02:32:00,152.0,BOM → MAA,2026-04-18,2026-04-18,14,17,False
SJ132,SpiceJet,MAA,DEL,2026-04-18 14:44:41.702,2026-04-18 15:36:41.702,00:52:00,52.0,MAA → DEL,2026-04-18,2026-04-18,14,15,False
AI055,Air India,CCU,BOM,2026-04-18 14:39:41.701,2026-04-18 16:18:41.701,01:39:00,99.0,CCU → BOM,2026-04-18,2026-04-18,14,16,False
6F252,UNKNOWN,MAA,BLR,2026-04-18 14:25:41.701,2026-04-18 18:52:41.701,04:27:00,267.0,MAA → BLR,2026-04-18,2026-04-18,14,18,False
AI183,Air India,DEL,CCU,2026-04-18 14:24:41.703,2026-04-18 16:06:41.703,01:42:00,102.0,DEL → CCU,2026-04-18,2026-04-18,14,16,False
SJ125,SpiceJet,DEL,BLR,2026-04-18 14:21:41.702,2026-04-18 16:55:41.702,02:34:00,154.0,DEL → BLR,2026-04-18,2026-04-18,14,16,False
SJ087,SpiceJet,BOM,DEL,2026-04-18 14:20:41.702,2026-04-18 19:09:41.702,04:49:00,289.0,BOM → DEL,2026-04-18,2026-04-18,14,19,False
UK182,Vistara,HYD,CCU,2026-04-18 14:19:41.703,2026-04-18 18:25:41.703,04:06:00,246.0,HYD → CCU,2026-04-18,2026-04-18,14,18,False
AI016,Air India,BOM,CCU,2026-04-18 14:15:41.701,2026-04-18 18:38:41.701,04:23:00,263.0,BOM → CCU,2026-04-18,2026-04-18,14,18,False
6F107,IndiGo,CCU,BLR,2026-04-18 14:14:41.702,2026-04-18 17:14:42.000,03:00:00.298000,180.0,CCU → BLR,2026-04-18,2026-04-18,14,17,False
AI026,Air India,DEL,BOM,2026-04-18 14:14:41.701,2026-04-18 15:13:41.701,00:59:00,59.0,DEL → BOM,2026-04-18,2026-04-18,14,15,False
AI177,Air India,CCU,HYD,2026-04-18 14:11:41.703,2026-04-18 16:26:41.703,02:15:00,135.0,CCU → HYD,2026-04-18,2026-04-18,14,16,False
AI041,Air India,BOM,BLR,2026-04-18 14:08:41.701,2026-04-18 15:59:41.701,01:51:00,111.0,BOM → BLR,2026-04-18,2026-04-18,14,15,False
6F264,UNKNOWN,DEL,HYD,2026-04-18 14:03:41.701,2026-04-18 18:23:41.701,04:20:00,260.0,DEL → HYD,2026-04-18,2026-04-18,14,18,False
6F222,IndiGo,HYD,MAA,2026-04-18 14:01:41.704,2026-04-18 16:11:41.704,02:10:00,130.0,HYD → MAA,2026-04-18,2026-04-18,14,16,False
AI004,Air India,HYD,MAA,2026-04-18 13:58:41.701,2026-04-18 18:12:41.701,04:14:00,254.0,HYD → MAA,2026-04-18,2026-04-18,13,18,False
SJ126,SpiceJet,DEL,BLR,2026-04-18 13:47:41.702,2026-04-18 16:31:41.702,02:44:00,164.0,DEL → BLR,2026-04-18,2026-04-18,13,16,False
SJ220,SpiceJet,BOM,CCU,2026-04-18 13:45:41.703,2026-04-18 15:21:41.703,01:36:00,96.0,BOM → CCU,2026-04-18,2026-04-18,13,15,False
AI204,Air India,CCU,MAA,2026-04-18 13:40:41.703,2026-04-18 18:38:41.703,04:58:00,298.0,CCU → MAA,2026-04-18,2026-04-18,13,18,False
UK098,Vistara,CCU,DEL,2026-04-18 13:38:41.702,2026-04-18 17:54:41.702,04:16:00,256.0,CCU → DEL,2026-04-18,2026-04-18,13,17,False
AI090,Air India,MAA,CCU,2026-04-18 13:37:41.702,2026-04-18 16:11:41.702,02:34:00,154.0,MAA → CCU,2026-04-18,2026-04-18,13,16,False
AI092,Air India,CCU,BOM,2026-04-18 13:36:41.702,2026-04-18 16:20:41.702,02:44:00,164.0,CCU → BOM,2026-04-18,2026-04-18,13,16,False
AI049,Air India,CCU,MAA,2026-04-18 13:35:41.701,2026-04-18 15:48:41.701,02:13:00,133.0,CCU → MAA,2026-04-18,2026-04-18,13,15,False
UK117,Vistara,BLR,BOM,2026-04-18 13:17:41.702,2026-04-18 16:54:41.702,03:37:00,217.0,BLR → BOM,2026-04-18,2026-04-18,13,16,False
6F227,IndiGo,MAA,BOM,2026-04-18 13:16:41.704,2026-04-18 17:41:41.704,04:25:00,265.0,MAA → BOM,2026-04-18,2026-04-18,13,17,False
AI228,Air India,BLR,BOM,2026-04-18 13:16:41.703,2026-04-18 17:44:41.703,04:28:00,268.0,BLR → BOM,2026-04-18,2026-04-18,13,17,False
SJ164,SpiceJet,CCU,MAA,2026-04-18 13:14:41.703,2026-04-18 15:14:42.000,02:00:00.297000,120.0,CCU → MAA,2026-04-18,2026-04-18,13,15,False
AI018,Air India,BOM,CCU,2026-04-18 13:12:41.701,2026-04-18 18:04:41.701,04:52:00,292.0,BOM → CCU,2026-04-18,2026-04-18,13,18,False
UK192,Vistara,HYD,DEL,2026-04-18 12:54:41.703,2026-04-18 13:54:42.000,01:00:00.297000,60.0,HYD → DEL,2026-04-18,2026-04-18,12,13,False
SJ224,SpiceJet,DEL,MAA,2026-04-18 12:41:41.703,2026-04-18 15:33:41.703,02:52:00,172.0,DEL → MAA,2026-04-18,2026-04-18,12,15,False
UK050,Vistara,BOM,DEL,2026-04-18 12:39:41.701,2026-04-18 13:18:41.701,00:39:00,39.0,BOM → DEL,2026-04-18,2026-04-18,12,13,False
SJ159,SpiceJet,CCU,DEL,2026-04-18 12:22:41.703,2026-04-18 14:05:41.703,01:43:00,103.0,CCU → DEL,2026-04-18,2026-04-18,12,14,False
UK038,Vistara,MAA,CCU,2026-04-18 12:22:41.701,2026-04-18 15:31:41.701,03:09:00,189.0,MAA → CCU,2026-04-18,2026-04-18,12,15,False
6F192,IndiGo,CCU,BLR,2026-04-18 12:20:41.703,2026-04-18 16:45:41.703,04:25:00,265.0,CCU → BLR,2026-04-18,2026-04-18,12,16,False
6F173,IndiGo,BOM,CCU,2026-04-18 12:19:41.703,2026-04-18 13:08:41.703,00:49:00,49.0,BOM → CCU,2026-04-18,2026-04-18,12,13,False
AI185,Air India,CCU,BOM,2026-04-18 12:16:41.703,2026-04-18 16:18:41.703,04:02:00,242.0,CCU → BOM,2026-04-18,2026-04-18,12,16,False
SJ152,SpiceJet,BOM,DEL,2026-04-18 12:09:41.702,2026-04-18 13:50:41.702,01:41:00,101.0,BOM → DEL,2026-04-18,2026-04-18,12,13,False
AI215,Air India,BLR,DEL,2026-04-18 12:07:41.703,2026-04-18 13:43:41.703,01:36:00,96.0,BLR → DEL,2026-04-18,2026-04-18,12,13,False
AI074,Air India,CCU,BOM,2026-04-18 12:03:41.702,2026-04-18 12:50:41.702,00:47:00,47.0,CCU → BOM,2026-04-18,2026-04-18,12,12,False
6F109,IndiGo,BLR,BOM,2026-04-18 12:00:41.702,2026-04-18 12:51:41.702,00:51:00,51.0,BLR → BOM,2026-04-18,2026-04-18,12,12,False
6F144,IndiGo,HYD,BOM,2026-04-18 11:56:41.702,2026-04-18 15:11:41.702,03:15:00,195.0,HYD → BOM,2026-04-18,2026-04-18,11,15,False
6F210,IndiGo,HYD,DEL,2026-04-18 11:51:41.703,2026-04-18 15:58:41.703,04:07:00,247.0,HYD → DEL,2026-04-18,2026-04-18,11,15,False
SJ111,SpiceJet,DEL,MAA,2026-04-18 11:47:41.702,2026-04-18 12:59:41.702,01:12:00,72.0,DEL → MAA,2026-04-18,2026-04-18,11,12,False
UK092,Vistara,MAA,BLR,2026-04-18 11:42:41.702,2026-04-18 13:17:41.702,01:35:00,95.0,MAA → BLR,2026-04-18,2026-04-18,11,13,False
UK009,Vistara,BOM,DEL,2026-04-18 11:34:41.701,2026-04-18 13:41:41.701,02:07:00,127.0,BOM → DEL,2026-04-18,2026-04-18,11,13,False
AI170,Air India,HYD,DEL,2026-04-18 11:27:41.703,2026-04-18 15:50:41.703,04:23:00,263.0,HYD → DEL,2026-04-18,2026-04-18,11,15,False
6F154,IndiGo,CCU,DEL,2026-04-18 11:26:41.703,2026-04-18 12:23:41.703,00:57:00,57.0,CCU → DEL,2026-04-18,2026-04-18,11,12,False
6F161,IndiGo,MAA,DEL,2026-04-18 11:24:41.703,2026-04-18 12:21:41.703,00:57:00,57.0,MAA → DEL,2026-04-18,2026-04-18,11,12,False
UK128,Vistara,BOM,CCU,2026-04-18 11:22:41.702,2026-04-18 14:11:41.702,02:49:00,169.0,BOM → CCU,2026-04-18,2026-04-18,11,14,False
AI186,Air India,DEL,BOM,2026-04-18 11:11:41.703,2026-04-18 13:05:41.703,01:54:00,114.0,DEL → BOM,2026-04-18,2026-04-18,11,13,False
AI099,Air India,BLR,BOM,2026-04-18 11:07:41.702,2026-04-18 13:29:41.702,02:22:00,142.0,BLR → BOM,2026-04-18,2026-04-18,11,13,False
6F203,IndiGo,BLR,HYD,2026-04-18 11:05:41.703,2026-04-18 12:56:41.703,01:51:00,111.0,BLR → HYD,2026-04-18,2026-04-18,11,12,False
UK139,UNKNOWN,BLR,MAA,2026-04-18 10:54:41.703,2026-04-18 14:31:41.703,03:37:00,217.0,BLR → MAA,2026-04-18,2026-04-18,10,14,False
SJ008,SpiceJet,HYD,BLR,2026-04-18 10:53:41.701,2026-04-18 15:48:41.701,04:55:00,295.0,HYD → BLR,2026-04-18,2026-04-18,10,15,False
AI171,Air India,MAA,BLR,2026-04-18 10:51:41.703,2026-04-18 13:34:41.703,02:43:00,163.0,MAA → BLR,2026-04-18,2026-04-18,10,13,False
6F124,IndiGo,BLR,BOM,2026-04-18 10:47:41.702,2026-04-18 15:21:41.702,04:34:00,274.0,BLR → BOM,2026-04-18,2026-04-18,10,15,False
6F137,IndiGo,CCU,DEL,2026-04-18 10:45:41.702,2026-04-18 15:01:41.702,04:16:00,256.0,CCU → DEL,2026-04-18,2026-04-18,10,15,False
AI008,Air India,BOM,CCU,2026-04-18 10:43:41.701,2026-04-18 12:43:42.000,02:00:00.299000,120.0,BOM → CCU,2026-04-18,2026-04-18,10,12,False
SJ140,UNKNOWN,HYD,DEL,2026-04-18 10:42:41.702,2026-04-18 14:30:41.702,03:48:00,228.0,HYD → DEL,2026-04-18,2026-04-18,10,14,False
UK016,Vistara,DEL,CCU,2026-04-18 10:42:41.701,2026-04-18 11:22:41.701,00:40:00,40.0,DEL → CCU,2026-04-18,2026-04-18,10,11,False
AI127,Air India,DEL,HYD,2026-04-18 10:37:41.702,2026-04-18 13:45:41.702,03:08:00,188.0,DEL → HYD,2026-04-18,2026-04-18,10,13,False
SJ096,UNKNOWN,DEL,HYD,2026-04-18 10:29:41.702,2026-04-18 13:45:41.702,03:16:00,196.0,DEL → HYD,2026-04-18,2026-04-18,10,13,False
6F048,IndiGo,HYD,DEL,2026-04-18 10:27:41.701,2026-04-18 11:18:41.701,00:51:00,51.0,HYD → DEL,2026-04-18,2026-04-18,10,11,False
SJ090,SpiceJet,HYD,MAA,2026-04-18 10:24:41.702,2026-04-18 13:11:41.702,02:47:00,167.0,HYD → MAA,2026-04-18,2026-04-18,10,13,False
AI014,Air India,HYD,MAA,2026-04-18 10:24:41.701,2026-04-18 13:51:41.701,03:27:00,207.0,HYD → MAA,2026-04-18,2026-04-18,10,13,False
6F131,IndiGo,BLR,HYD,2026-04-18 10:22:41.702,2026-04-18 14:20:41.702,03:58:00,238.0,BLR → HYD,2026-04-18,2026-04-18,10,14,False
AI130,Air India,BOM,BLR,2026-04-18 10:18:41.702,2026-04-18 12:59:41.702,02:41:00,161.0,BOM → BLR,2026-04-18,2026-04-18,10,12,False
UK151,UNKNOWN,BOM,CCU,2026-04-18 10:11:41.703,2026-04-18 13:30:41.703,03:19:00,199.0,BOM → CCU,2026-04-18,2026-04-18,10,13,False
6F165,IndiGo,BLR,BOM,2026-04-18 10:11:41.703,2026-04-18 11:09:41.703,00:58:00,58.0,BLR → BOM,2026-04-18,2026-04-18,10,11,False
UK161,Vistara,BLR,BOM,2026-04-18 10:05:41.703,2026-04-18 12:48:41.703,02:43:00,163.0,BLR → BOM,2026-04-18,2026-04-18,10,12,False
AI107,Air India,HYD,CCU,2026-04-18 10:03:41.702,2026-04-18 10:49:41.702,00:46:00,46.0,HYD → CCU,2026-04-18,2026-04-18,10,10,False
SJ104,SpiceJet,HYD,DEL,2026-04-18 10:00:41.702,2026-04-18 11:00:42.000,01:00:00.298000,60.0,HYD → DEL,2026-04-18,2026-04-18,10,11,False
AI042,Air India,CCU,DEL,2026-04-18 09:53:41.701,2026-04-18 10:57:41.701,01:04:00,64.0,CCU → DEL,2026-04-18,2026-04-18,9,10,False
6F266,UNKNOWN,CCU,MAA,2026-04-18 09:49:41.703,2026-04-18 11:17:41.703,01:28:00,88.0,CCU → MAA,2026-04-18,2026-04-18,9,11,False
6F138,IndiGo,HYD,BLR,2026-04-18 09:49:41.702,2026-04-18 12:53:41.702,03:04:00,184.0,HYD → BLR,2026-04-18,2026-04-18,9,12,False
SJ219,SpiceJet,BOM,DEL,2026-04-18 09:32:41.703,2026-04-18 14:09:41.703,04:37:00,277.0,BOM → DEL,2026-04-18,2026-04-18,9,14,False
UK197,Vistara,BLR,HYD,2026-04-18 09:22:41.703,2026-04-18 10:54:41.703,01:32:00,92.0,BLR → HYD,2026-04-18,2026-04-18,9,10,False
6F119,IndiGo,DEL,BOM,2026-04-18 09:19:41.702,2026-04-18 11:33:41.702,02:14:00,134.0,DEL → BOM,2026-04-18,2026-04-18,9,11,False
SJ058,SpiceJet,DEL,HYD,2026-04-18 08:58:41.701,2026-04-18 13:14:41.701,04:16:00,256.0,DEL → HYD,2026-04-18,2026-04-18,8,13,False
AI218,Air India,BOM,CCU,2026-04-18 08:55:41.703,2026-04-18 11:55:41.703,03:00:00,180.0,BOM → CCU,2026-04-18,2026-04-18,8,11,False
SJ060,SpiceJet,HYD,CCU,2026-04-18 08:51:41.701,2026-04-18 13:46:41.701,04:55:00,295.0,HYD → CCU,2026-04-18,2026-04-18,8,13,False
UK121,Vistara,BLR,BOM,2026-04-18 08:36:41.702,2026-04-18 12:36:41.702,04:00:00,240.0,BLR → BOM,2026-04-18,2026-04-18,8,12,False
6F208,IndiGo,CCU,BOM,2026-04-18 08:27:41.703,2026-04-18 11:34:41.703,03:07:00,187.0,CCU → BOM,2026-04-18,2026-04-18,8,11,False
6F153,IndiGo,CCU,BLR,2026-04-18 08:23:41.703,2026-04-18 12:20:41.703,03:57:00,237.0,CCU → BLR,2026-04-18,2026-04-18,8,12,False
AI117,Air India,HYD,BLR,2026-04-18 08:18:41.702,2026-04-18 10:09:41.702,01:51:00,111.0,HYD → BLR,2026-04-18,2026-04-18,8,10,False
SJ113,SpiceJet,BLR,BOM,2026-04-18 08:10:41.702,2026-04-18 10:10:42.000,02:00:00.298000,120.0,BLR → BOM,2026-04-18,2026-04-18,8,10,False
AI191,Air India,BLR,MAA,2026-04-18 07:57:41.703,2026-04-18 11:58:41.703,04:01:00,241.0,BLR → MAA,2026-04-18,2026-04-18,7,11,False
6F267,UNKNOWN,DEL,MAA,2026-04-18 07:56:41.703,2026-04-18 11:49:41.703,03:53:00,233.0,DEL → MAA,2026-04-18,2026-04-18,7,11,False
6F185,IndiGo,CCU,DEL,2026-04-18 07:49:41.703,2026-04-18 10:08:41.703,02:19:00,139.0,CCU → DEL,2026-04-18,2026-04-18,7,10,False
AI114,Air India,CCU,DEL,2026-04-18 07:48:41.702,2026-04-18 09:03:41.702,01:15:00,75.0,CCU → DEL,2026-04-18,2026-04-18,7,9,False
6F155,IndiGo,DEL,BLR,2026-04-18 07:47:41.703,2026-04-18 08:20:41.703,00:33:00,33.0,DEL → BLR,2026-04-18,2026-04-18,7,8,False
UK045,Vistara,MAA,HYD,2026-04-18 07:43:41.701,2026-04-18 09:28:41.701,01:45:00,105.0,MAA → HYD,2026-04-18,2026-04-18,7,9,False
AI111,Air India,MAA,CCU,2026-04-18 07:40:41.702,2026-04-18 10:39:41.702,02:59:00,179.0,MAA → CCU,2026-04-18,2026-04-18,7,10,False
AI156,Air India,CCU,BOM,2026-04-18 07:39:41.703,2026-04-18 09:22:41.703,01:43:00,103.0,CCU → BOM,2026-04-18,2026-04-18,7,9,False
SJ128,SpiceJet,CCU,BLR,2026-04-18 07:39:41.702,2026-04-18 10:42:41.702,03:03:00,183.0,CCU → BLR,2026-04-18,2026-04-18,7,10,False
AI104,Air India,MAA,HYD,2026-04-18 07:35:41.702,2026-04-18 09:20:41.702,01:45:00,105.0,MAA → HYD,2026-04-18,2026-04-18,7,9,False
6F225,IndiGo,HYD,CCU,2026-04-18 07:33:41.704,2026-04-18 12:12:41.704,04:39:00,279.0,HYD → CCU,2026-04-18,2026-04-18,7,12,False
6F033,IndiGo,DEL,HYD,2026-04-18 07:08:41.701,2026-04-18 09:08:41.701,02:00:00,120.0,DEL → HYD,2026-04-18,2026-04-18,7,9,False
6F244,IndiGo,MAA,CCU,2026-04-18 07:07:41.704,2026-04-18 08:31:41.704,01:24:00,84.0,MAA → CCU,2026-04-18,2026-04-18,7,8,False
UK137,Vistara,BOM,MAA,2026-04-18 07:04:41.703,2026-04-18 09:14:41.703,02:10:00,130.0,BOM → MAA,2026-04-18,2026-04-18,7,9,False
AI063,Air India,HYD,BLR,2026-04-18 07:03:41.701,2026-04-18 11:26:41.701,04:23:00,263.0,HYD → BLR,2026-04-18,2026-04-18,7,11,False
SJ156,SpiceJet,BOM,DEL,2026-04-18 06:59:41.703,2026-04-18 07:34:41.703,00:35:00,35.0,BOM → DEL,2026-04-18,2026-04-18,6,7,False
UK125,Vistara,HYD,BOM,2026-04-18 06:58:41.702,2026-04-18 11:44:41.702,04:46:00,286.0,HYD → BOM,2026-04-18,2026-04-18,6,11,False
AI232,Air India,DEL,BLR,2026-04-18 06:43:41.704,2026-04-18 10:13:41.704,03:30:00,210.0,DEL → BLR,2026-04-18,2026-04-18,6,10,False
AI167,Air India,BLR,DEL,2026-04-18 06:43:41.703,2026-04-18 11:10:41.703,04:27:00,267.0,BLR → DEL,2026-04-18,2026-04-18,6,11,False
UK160,Vistara,BLR,BOM,2026-04-18 06:42:41.703,2026-04-18 10:58:41.703,04:16:00,256.0,BLR → BOM,2026-04-18,2026-04-18,6,10,False
UK129,Vistara,HYD,MAA,2026-04-18 06:29:41.702,2026-04-18 07:29:42.000,01:00:00.298000,60.0,HYD → MAA,2026-04-18,2026-04-18,6,7,False
SJ230,SpiceJet,BOM,CCU,2026-04-18 06:22:41.704,2026-04-18 10:57:41.704,04:35:00,275.0,BOM → CCU,2026-04-18,2026-04-18,6,10,False
SJ056,SpiceJet,HYD,DEL,2026-04-18 06:11:41.701,2026-04-18 07:10:41.701,00:59:00,59.0,HYD → DEL,2026-04-18,2026-04-18,6,7,False
SJ137,SpiceJet,CCU,DEL,2026-04-18 06:08:41.702,2026-04-18 10:14:41.702,04:06:00,246.0,CCU → DEL,2026-04-18,2026-04-18,6,10,False
